GEOID,pop,pop65,income
060372933041,2994,272,72303.0
060372933042,1802,178,50609.0
060372933061,1226,182,109000.0
060372933062,1198,179,120156.0
060372933071,1346,112,69615.0
060372933072,1186,109,46914.0
060372941101,2305,182,88380.0
060372941102,747,137,51473.0
060372941103,814,167,86250.0
060372941201,1542,196,79750.0
060372941202,1076,77,48906.0
060372942001,1051,116,79526.0
060372942002,1984,299,64091.0
060372942003,1271,291,85545.0
060372943011,1167,242,93438.0
060372943012,1631,100,117882.0
060372943021,2323,107,71806.0
060372943022,2167,268,90132.0
060372944101,1982,206,63438.0
060372944102,3160,389,73934.0
060372944211,822,201,71202.0
060372944212,1020,40,58750.0
060372944213,852,125,64464.0
060372945101,1849,308,71953.0
060372945102,2512,110,50714.0
060372945201,1695,193,74200.0
060372945202,1868,154,46875.0
060372946101,1395,358,126429.0
060372946102,2964,305,52361.0
060372946201,1423,167,96000.0
060372946202,1095,213,80096.0
060372946203,1342,134,57188.0
060372947011,492,95,44514.0
060372947012,1282,70,39330.0
060372947013,918,217,33650.0
060372948101,1769,119,56875.0
060372948102,2061,202,50179.0
060372948201,2171,120,36574.0
060372948202,1104,75,26731.0
060372948301,2387,193,52434.0
060372948302,1540,95,69048.0
060372949001,2492,239,28667.0
060372949002,1553,155,87981.0
060372951031,1620,270,116276.0
060372951032,2090,278,146198.0
060372951033,1371,424,101250.0
060372962101,1765,80,68802.0
060372962102,1600,167,35000.0
060372962201,1093,66,
060372962202,1759,460,31250.0
060372962203,1272,388,55438.0
060372963001,1148,212,98472.0
060372963002,1653,277,53182.0
060372963003,2302,375,99875.0
060372964011,2116,539,114977.0
060372964012,1135,421,97167.0
060372964021,953,219,166250.0
060372964022,610,117,114757.0
060372964023,1612,173,134886.0
060372965001,1115,218,53696.0
060372965002,1965,132,97949.0
060372965003,666,96,
060372966001,1522,150,39205.0
060372966002,1146,94,57739.0
060372966003,1205,137,
060372966004,1495,225,52930.0
060372969011,2532,252,62396.0
060372969012,875,36,50592.0
060372969013,795,110,110625.0
060372969021,2119,162,61361.0
060372969022,1339,75,105959.0
060372969023,1334,158,
060372970011,1009,57,198889.0
060372970012,685,89,
060372970021,2010,240,106939.0
060372970022,1417,207,88631.0
060372970023,1081,284,180762.0
060372971101,2213,510,56371.0
060372971102,2371,264,47799.0
060372971201,1849,277,67813.0
060372971202,1668,228,116500.0
060372972011,2705,304,80938.0
060372972012,1259,205,59083.0
060372972021,1288,199,110625.0
060372972022,1911,303,92917.0
060372972023,913,135,
060372973001,1046,150,128750.0
060372973002,1028,305,89028.0
060372974001,396,189,123281.0
060372974002,2330,975,125407.0
060372974003,881,261,156176.0
060372975011,498,226,114318.0
060372975012,870,253,173393.0
060372975013,1218,135,170347.0
060372975021,1406,300,105852.0
060372975022,1196,60,76458.0
060372976011,1650,167,100069.0
060372976012,852,170,76442.0
060372976013,1054,26,98264.0
060372976021,875,124,69508.0
060372976022,1399,264,89175.0
060372976023,1301,335,108021.0
060373001001,1890,255,167415.0
060373001002,1245,368,114346.0
060373001003,1140,398,178321.0
060373001004,2236,309,182045.0
060373002001,1392,466,76339.0
060373002002,1022,219,151618.0
060373002003,757,121,156875.0
060373002004,811,102,177404.0
060373002005,1568,311,143229.0
060373003011,1261,404,137574.0
060373003012,841,109,130313.0
060373003013,841,177,
060373003014,487,114,92311.0
060373003015,1121,31,233260.0
060373003016,1283,178,102219.0
060373004001,881,203,117083.0
060373004002,1303,163,89067.0
060373004003,1154,96,186554.0
060373004004,900,92,
060373004005,678,57,148750.0
060373004006,894,113,173359.0
060373005011,1223,248,130104.0
060373005012,1688,195,93281.0
060373005031,1556,300,70341.0
060373005032,1765,334,58851.0
060373005033,1647,210,
060373006011,2753,375,77946.0
060373006012,3146,361,121133.0
060373006021,921,114,114351.0
060373006022,737,65,103500.0
060373006023,1593,618,133769.0
060373007011,963,131,
060373007012,572,196,205781.0
060373007013,723,197,151458.0
060373007014,1132,469,149449.0
060373007015,1739,291,121821.0
060373007021,2636,677,148380.0
060373007022,2814,869,146120.0
060373008001,3018,355,79247.0
060373008002,887,248,113986.0
060373008003,1091,167,113828.0
060373008004,1101,199,197930.0
060373008005,1042,257,169851.0
060373009011,1863,661,127269.0
060373009012,832,328,146219.0
060373009013,1454,364,232545.0
060373009014,1326,398,162450.0
060373009021,1098,275,194286.0
060373009022,979,170,147708.0
060373010001,1066,264,100461.0
060373010002,2417,317,177792.0
060373010003,797,80,86406.0
060373010004,1232,169,106556.0
060373011001,889,126,226537.0
060373011002,842,200,
060373011003,1069,355,
060373011004,759,68,250001.0
060373011005,1880,312,83591.0
060373011006,1674,450,43448.0
060373012031,1535,421,85598.0
060373012032,2233,658,80547.0
060373012041,1926,448,70869.0
060373012042,1358,236,94500.0
060373012043,1421,233,36926.0
060373012051,788,124,136875.0
060373012052,1290,371,94286.0
060373012061,2999,360,83542.0
060373012062,722,199,103611.0
060373012063,731,221,
060373012064,1058,267,83403.0
060373013001,809,130,235682.0
060373013002,1238,186,154375.0
060373014001,701,138,221563.0
060373014002,1257,170,124583.0
060373014003,631,85,120964.0
060373014004,1381,329,125921.0
060373015011,785,150,119792.0
060373015012,989,259,116458.0
060373015021,2277,263,79122.0
060373015022,2046,393,55272.0
060373015023,2059,308,57346.0
060373015024,947,107,95139.0
060373016011,1193,299,42656.0
060373016012,1148,233,
060373016013,1649,429,42421.0
060373016014,1398,276,24407.0
060373016021,2318,310,59632.0
060373016022,640,130,73646.0
060373016023,699,47,105179.0
060373017011,1368,354,102895.0
060373017012,1293,226,76597.0
060373017021,1639,144,82500.0
060373017022,1453,189,56953.0
060373017023,1909,392,96680.0
060373017024,1019,198,
060373018011,1274,237,54922.0
060373018012,2924,495,82740.0
060373018013,1427,148,71211.0
060373018021,2821,490,74183.0
060373018022,2582,282,101490.0
060373019011,2234,441,101250.0
060373019012,1650,367,64677.0
060373019021,1416,256,77438.0
060373019022,1845,464,99252.0
060373020021,792,48,49028.0
060373020022,2769,482,68438.0
060373020023,455,36,55708.0
060373020031,2253,372,67344.0
060373020032,1487,307,
060373020041,2278,418,69744.0
060373020042,1906,443,48929.0
060373021021,1740,99,94267.0
060373021022,1066,217,
060373021023,1168,398,63715.0
060373021024,723,57,
060373021025,1169,176,157614.0
060373021031,1024,362,66483.0
060373021032,1742,605,55987.0
060373021033,2229,226,66591.0
060373021041,788,52,105216.0
060373021042,1181,112,76375.0
060373021043,1552,325,64063.0
060373022011,840,187,48750.0
060373022012,911,216,
060373022013,1967,669,29762.0
060373022021,1395,309,49712.0
060373022022,2226,314,51250.0
060373022023,1303,207,43750.0
060373023011,1756,368,91797.0
060373023012,2009,486,94000.0
060373023021,1602,300,61378.0
060373023022,1299,110,
060373023023,908,241,36518.0
060373023024,1436,173,75900.0
060373024011,1437,187,108992.0
060373024012,1285,231,54755.0
060373024013,1996,118,116339.0
060373024014,2241,250,52150.0
060373024015,714,125,21900.0
060373025031,1480,287,61042.0
060373025032,1263,396,40440.0
060373025033,1235,165,63108.0
060373025041,1991,338,44643.0
060373025042,982,104,44058.0
060373025043,546,85,42070.0
060373025051,1780,484,44655.0
060373025052,502,50,67031.0
060373025053,1690,195,103056.0
060373025061,648,251,
060373025062,1389,399,114250.0
060373025063,1348,75,59722.0
060373101001,1458,592,168612.0
060373101002,1269,468,152426.0
060373101003,2135,287,250001.0
060373101004,673,361,157738.0
060373102011,732,453,250001.0
060373102012,1396,235,250001.0
060373102013,1065,144,114519.0
060373102014,1889,299,80469.0
060373102021,1520,430,107500.0
060373102022,2367,299,98110.0
060373102023,831,76,140036.0
060373103001,899,142,
060373103002,994,297,137614.0
060373103003,1139,109,158281.0
060373104001,611,98,111042.0
060373104002,1246,255,158068.0
060373104003,1779,256,92321.0
060373105011,2324,174,76315.0
060373105012,1375,201,55441.0
060373106011,1955,129,89594.0
060373106012,1977,248,67083.0
060373106013,2566,298,83023.0
060373106021,1218,243,82411.0
060373106022,1517,195,112837.0
060373107011,2429,677,25664.0
060373107031,3008,557,67792.0
060373107032,2262,342,79554.0
060373107041,2110,509,53064.0
060373107042,1709,455,
060373107043,651,85,112604.0
060373107051,2530,586,46146.0
060373108001,1067,36,
060373108002,1062,154,225758.0
060373108003,792,270,
060373108004,1174,214,119076.0
060373108005,1028,181,180179.0
060373109001,1083,92,147556.0
060373109002,1787,265,117102.0
060373109003,884,105,83977.0
060373109004,999,163,
060373109005,978,157,101250.0
060373109006,1079,175,136563.0
060373110001,681,89,113000.0
060373110002,1511,166,
060373110003,1572,266,132321.0
060373111001,1581,210,177644.0
060373111002,1566,260,81935.0
060373111003,851,172,72250.0
060373112001,657,170,84423.0
060373112002,1331,139,72203.0
060373112003,1183,157,113229.0
060373113001,531,82,71600.0
060373113002,1881,179,115341.0
060373113003,1503,183,122955.0
060373114001,1109,112,148977.0
060373114002,1211,229,132120.0
060373115001,1040,157,124167.0
060373115002,2613,255,115114.0
060373115003,2310,173,152726.0
060373116011,1124,142,115729.0
060373116012,1823,73,96917.0
060373116021,1063,279,46815.0
060373116022,1937,186,91731.0
060373116023,626,97,71858.0
060373116024,920,83,162614.0
060373117001,1185,224,110515.0
060373117002,1039,319,120179.0
060373117003,702,131,
060373117004,760,244,80395.0
060373117005,796,208,235068.0
060373117006,1370,190,126212.0
060373118011,1559,155,50637.0
060373118012,1363,211,104831.0
060373118021,2409,105,94659.0
060373118022,1791,146,131136.0
060373201011,2359,332,119000.0
060373201012,1043,150,67670.0
060373201021,2061,223,83056.0
060373201022,1620,226,110486.0
060373202011,950,210,48229.0
060373202012,2118,12,113854.0
060373202013,990,68,69130.0
060373202021,1392,285,118889.0
060373202022,2569,268,105766.0
060373202023,929,176,65682.0
060373202024,1110,71,155455.0
060373203001,1369,219,82174.0
060373203002,1668,263,65156.0
060373203003,1636,340,69310.0
060373203004,1902,153,72694.0
060374002051,2478,537,199583.0
060374002061,3394,616,176339.0
060374002062,2131,468,185750.0
060374002071,2418,620,112432.0
060374002072,1602,171,138000.0
060374002073,607,192,219750.0
060374002081,1388,401,154238.0
060374002091,866,232,162875.0
060374002092,2145,486,
060374002093,1570,269,153750.0
060374003041,1871,187,96974.0
060374003042,2309,160,65145.0
060374003043,1624,144,115870.0
060374003044,1558,112,177656.0
060374003045,948,116,129167.0
060374004021,2359,444,152619.0
060374004022,1826,153,142917.0
060374004031,2391,354,146106.0
060374004032,1732,287,124926.0
060374004041,1734,483,178906.0
060374004042,868,219,218929.0
060374004043,1437,287,180137.0
060374005011,1897,418,122083.0
060374006021,1382,143,88917.0
060374006022,1032,174,101500.0
060374006023,1968,182,68108.0
060374006031,2844,387,96203.0
060374006032,1589,244,96500.0
060374006033,514,51,165357.0
060374006051,969,320,71922.0
060374006052,2745,380,116739.0
060374006053,3464,598,95750.0
060374008011,1205,249,215111.0
060374008012,1791,184,106397.0
060374008013,1424,199,106343.0
060374008014,2515,258,133571.0
060374010011,1325,335,154038.0
060374010012,714,115,101667.0
060374010013,587,197,152321.0
060374010021,1275,268,124583.0
060374010022,1262,226,86094.0
060374010023,1787,176,85588.0
060374011011,698,198,185446.0
060374011012,1270,405,54387.0
060374011013,1728,120,91250.0
060374011014,1999,278,81250.0
060374011021,1675,152,105563.0
060374011022,1011,185,85918.0
060374011023,1387,101,102337.0
060374012011,1519,301,114625.0
060374012012,2093,220,144141.0
060374012021,1394,276,109844.0
060374012022,1346,130,142679.0
060374012023,1604,573,93393.0
060374012031,2646,581,106724.0
060374012032,2111,262,105987.0
060374013031,2242,559,136019.0
060374013041,2416,623,140159.0
060374013042,967,135,198429.0
060374013043,1556,484,116250.0
060374013111,1417,345,109034.0
060374013112,1813,245,52774.0
060374013113,1531,73,136053.0
060374013114,2162,367,121845.0
060374013121,2867,1126,52639.0
060374013122,1845,430,99375.0
060374015001,2967,236,82047.0
060374015002,2371,432,97159.0
060374015003,684,78,92717.0
060374016011,1316,586,
060374016012,2521,996,63231.0
060374016013,1591,266,130027.0
060374016021,3389,549,73784.0
060374016022,1039,176,88846.0
060374016023,1142,85,122292.0
060374017051,1789,312,138313.0
060374017052,995,239,102222.0
060374017061,3050,255,59279.0
060374017062,1483,205,110850.0
060374017071,1225,318,25975.0
060374017072,2414,408,69929.0
060374017073,2429,183,95455.0
060374017074,2539,672,96795.0
060374018011,2165,403,133859.0
060374018012,2405,515,160962.0
060374018021,1260,285,120026.0
060374018022,2464,590,161875.0
060374019011,2028,9,85694.0
060374019012,2067,0,87614.0
060374019021,828,105,155717.0
060374019022,2871,821,96661.0
060374019023,1241,683,70078.0
060374019024,1161,271,130956.0
060374020011,2511,358,101500.0
060374020012,1614,224,63804.0
060374020021,1560,418,104286.0
060374020022,1232,357,29577.0
060374020023,1143,191,163523.0
060374021011,2137,337,104333.0
060374021012,1300,83,113250.0
060374021013,1419,265,75521.0
060374021021,2855,387,98902.0
060374021022,2281,273,125875.0
060374022001,2144,302,96587.0
060374022002,3190,667,83596.0
060374022003,1735,388,83553.0
060374023011,2861,218,121166.0
060374023012,2607,427,69217.0
060374023031,1495,164,65833.0
060374023032,1093,144,66250.0
060374023033,1191,115,80085.0
060374023041,1933,196,41809.0
060374023042,2009,111,51121.0
060374024031,1465,75,97000.0
060374024032,3761,404,86404.0
060374024041,1642,8,
060374024051,970,49,126776.0
060374024052,1458,302,83188.0
060374024061,1112,125,
060374024062,995,48,88839.0
060374024063,2494,353,88785.0
060374025011,1582,211,58819.0
060374025012,3274,376,56507.0
060374025031,2516,304,60702.0
060374025032,1814,90,71864.0
060374025041,1257,187,34815.0
060374025042,1038,266,34219.0
060374026011,1385,87,156188.0
060374026012,567,132,73090.0
060374026013,902,60,72727.0
060374026021,1488,108,66964.0
060374026022,1177,361,
060374026023,2176,127,173148.0
060374027021,1599,21,44438.0
060374027022,807,80,74489.0
060374027023,834,64,53333.0
060374027024,1697,81,59150.0
060374027031,2514,149,64333.0
060374027032,2887,362,108273.0
060374027051,1157,118,104457.0
060374027052,2439,354,91250.0
060374027061,1385,252,69125.0
060374027062,1633,33,139583.0
060374027063,640,105,79205.0
060374028011,1693,111,48309.0
060374028012,1239,58,89574.0
060374028013,1403,15,96100.0
060374028031,1410,123,88083.0
060374028032,2067,115,75707.0
060374028041,1607,75,84167.0
060374028042,589,18,
060374028043,1949,70,58523.0
060374029021,2286,338,60556.0
060374029022,2127,405,85891.0
060374029023,2483,280,71467.0
060374029031,1440,255,70938.0
060374029032,2210,193,57070.0
060374029041,1891,285,89219.0
060374029042,1724,101,84219.0
060374030001,3305,310,85063.0
060374030002,991,134,80000.0
060374030003,2695,505,123466.0
060374033051,2318,298,124432.0
060374033161,1870,622,
060374033162,2972,584,93025.0
060374033163,2165,394,127813.0
060374033171,2314,452,88438.0
060374033172,1315,401,151875.0
060374033173,1523,341,112019.0
060374033181,1138,421,93911.0
060374033182,1905,442,118696.0
060374033183,1712,495,122574.0
060374033184,1154,252,177974.0
060374033191,1387,277,76944.0
060374033192,2819,419,83424.0
060374033201,2035,329,124375.0
060374033202,3349,888,170909.0
060374033211,2896,779,112800.0
060374033212,1976,362,83017.0
060374033213,520,175,158125.0
060374033231,2035,352,77375.0
060374033232,2082,262,91250.0
060374033233,1475,206,90625.0
060374033241,848,321,213750.0
060374033242,1408,264,101325.0
060374033243,3121,790,82961.0
060374033244,570,281,
060374033251,1425,238,117708.0
060374033252,3428,515,115263.0
060374033261,1750,375,106875.0
060374033262,578,96,160644.0
060374033271,1210,314,99844.0
060374033272,1221,199,150500.0
060374033281,1649,373,105568.0
060374033282,1216,175,88529.0
060374033283,2468,202,103333.0
060374034011,1256,260,134120.0
060374034012,1557,203,120380.0
060374034013,2098,550,109375.0
060374034021,1998,437,96146.0
060374034022,1245,232,135521.0
060374034031,2630,751,152448.0
060374034032,1078,357,123558.0
060374034033,1469,314,150938.0
060374034041,977,195,124728.0
060374034042,1223,297,143958.0
060374034071,1124,249,133988.0
060374034072,1141,159,186131.0
060374034081,685,288,232647.0
060374034082,1121,254,149494.0
060374034083,2106,508,136250.0
060374034084,1203,276,82708.0
060374034085,1049,355,137852.0
060374034091,1492,460,164632.0
060374034092,2405,419,96310.0
060374035001,1438,445,120341.0
060374036011,1072,100,108068.0
